x,y,distance,angle,players_in_between,goal
43.1305,14.3617,17.147768284531956,0.4923192779267851,5,0
45.8397,9.69,11.758218236195482,0.8087471978931178,5,0
44.2645,-5.0935,9.683346658051649,1.2019731004420393,3,0
6.042,-22.4165,51.58338139604653,0.2444073526946777,2,0
3.7792,2.7159,48.79643906526376,0.28494489328759093,2,0
40.2596,-12.249,17.31662187495009,0.6002173311132043,2,1
49.0037,11.0548,11.594512354126843,0.5216128394412702,2,0
42.7453,-29.5057,31.07636569130953,0.14811185004537905,2,0
39.2703,5.8327,14.458400719996662,0.8593113450965012,4,0
44.6372,-10.3563,13.002944802236145,0.7432807808911692,2,1
49.5462,-10.4182,10.828842305620672,0.5462066172993602,2,1
12.5087,17.1573,43.516399425733745,0.29509209604977543,2,0
40.5176,-5.5989,13.225943859324369,0.9280936135198982,3,0
30.7615,-24.6903,32.896402483250355,0.2868891541445259,3,0
45.2977,-11.1788,13.298071090575505,0.6690683625223769,2,1
30.8801,-30.9384,37.743935546919325,0.21690310656384026,2,0
39.5137,9.045,15.82580211837618,0.7352347578520683,3,1
49.9146,-16.3801,16.58288181137404,0.1591344688990617,2,0
37.3998,-8.3029,17.23235876048314,0.7069786788616702,3,0
44.4814,-8.0115,11.334993524920955,0.9562156708177972,2,1
47.8718,-9.7306,10.775194272030552,0.7696443291602441,2,1
14.2847,7.7466,38.99255013012101,0.3492319638674271,4,0
41.7722,-10.0329,14.688252967933254,0.7343369446160024,2,0
47.2866,-8.015,9.56136834140386,1.0463764927491246,2,1
47.3364,-11.8291,12.906989260474344,0.5523746214102832,2,1
24.251,-8.9637,29.637036266975144,0.4455856916920799,2,0
46.0857,-9.8505,11.754811556975296,0.7903879040436299,3,1
38.2375,7.0685,15.917996057921364,0.7748042515193305,3,0
8.974,18.0026,47.10208363501555,0.27419827264111657,3,0
44.5158,11.3876,13.907727470726481,0.659819842955482,2,1
17.4392,28.8369,45.39632692465327,0.2396525074721588,2,0
42.0251,9.798,14.343093599708535,0.7533564663608556,2,1
35.118,-12.385,21.34296485964403,0.5401777530131314,2,0
26.669,10.8206,28.005819848024444,0.4577079938067148,3,0
34.9643,-6.4056,18.669024769655216,0.6875137867689408,2,1
46.3153,-10.208,11.935400206528477,0.7487294181489395,2,1
12.0597,-14.6633,43.01662737802675,0.30494193064199415,4,0
18.2778,-16.367,37.934649884241715,0.33239394183946325,4,0
39.6391,3.7515,13.396884005618622,0.9449008400953435,2,1
34.4322,-12.5889,22.02103085802297,0.5265359889508275,2,1
44.5282,9.236,12.200544710790581,0.8423233957356706,3,0
43.9727,-11.3566,14.2016621861668,0.664728995723518,2,1
36.0558,-20.1312,25.993786316733466,0.35259448754456635,4,0
44.5411,8.4527,11.610005447888472,0.9161236835446349,2,1
39.8291,0.6659,12.688385619140051,1.0088593130480712,2,1
39.8543,-10.3798,16.36013375648255,0.6816275441105625,3,0
32.0399,6.1903,21.37604982451154,0.6130161982049027,5,1
47.1304,34.4097,34.82614044435588,0.06460062775143495,2,0
28.9531,-7.0882,24.59062989941494,0.5361630262454876,4,0
8.5518,3.9285,44.12343363214155,0.3139407357269264,5,0
31.079,-7.7878,22.792741604291486,0.568235999721104,5,0
15.2353,-19.3406,41.984719535207084,0.2959362963271405,2,0
43.3098,34.4086,35.61476561764797,0.10528432758040386,3,0
21.4132,-19.2861,36.58336763407655,0.326004822803748,3,0
18.3362,-21.8102,40.53208672743114,0.2919537946764137,2,0
40.4417,-11.1727,16.438729396763,0.6528101668268014,2,0
5.2006,27.1117,54.518597902458936,0.22308236435311268,3,0
15.7409,30.5201,47.777692878790205,0.2267664783835553,4,0
3.6688,-1.5311,48.855197887737596,0.2848925291318306,2,0
15.3751,-17.832,41.185415185596945,0.30607472689143406,4,0
9.6751,32.3324,53.6596324043503,0.209041958034432,2,0
33.7978,29.4405,34.87857974588415,0.2209437702529089,3,0
1.6002,-30.9356,59.56341987663234,0.20120810791790486,2,0
13.2458,-9.1532,40.30723617267748,0.33605681218901196,3,0
19.772,1.4125,32.758466695649844,0.4212747527605021,3,0
36.2839,-4.5215,16.834662499141462,0.7704170323451988,6,0
44.2779,-5.2574,9.759261404942484,1.190338213724429,3,0
6.8706,8.1759,46.35609436924125,0.29573312380364186,3,0
38.3877,-9.563,17.04722793564983,0.6864480369776622,3,1
42.1973,9.9802,14.34398896158248,0.7450085383591283,2,0
38.4466,13.2398,19.307779665202318,0.5468433170840005,6,0
35.2556,1.5367,17.31273456880801,0.7674777466136519,6,0
43.5877,-3.9002,9.728342681567094,1.221572833658395,3,1
15.929,13.1017,38.84704086400919,0.3377374296114605,2,0
19.1118,-6.5893,34.032202011183465,0.39939054047454986,3,0
30.1087,-3.4884,22.661404419188145,0.5944248109366651,2,0
43.57,13.0016,15.77296746208525,0.5601092283846679,2,1
28.9258,2.7227,23.730908135383274,0.5714358856752572,2,0
41.2579,-31.5843,33.52540557398225,0.1456056498102611,1,0
41.2534,-0.754,11.271846679226968,1.1118489683534336,3,1
6.3808,24.3396,52.14783539898852,0.23757283702414198,2,0
20.713,-30.0157,43.719053231857615,0.23489598547307403,3,0
29.2145,-8.5258,24.797253394075724,0.5233586678258196,6,0
39.1945,0.2847,13.308545538111971,0.969496509063465,2,1
36.5404,12.7422,20.42235277826725,0.5463816923216107,3,0
27.9804,4.106,24.861014061377304,0.543524333808465,7,0
28.4276,-2.3571,24.187524928565963,0.5620269653197839,4,0
9.5837,7.6628,43.59503767093223,0.3142249046780978,3,0
29.2459,-21.4761,31.65400508656053,0.32967353759166784,3,0
46.19,-9.168,11.129614728282377,0.8693818028630552,2,1
19.1399,-19.1751,38.47831508811164,0.31580466800341755,4,0
28.8619,-34.4036,41.74167539246598,0.19328118946413925,3,0
26.9334,27.9332,37.867066136683995,0.2532870739323626,2,0
40.1,-7.8898,14.697242735969219,0.8058790413299366,9,0
45.5569,-5.4781,8.843993284710251,1.2805327742346302,6,1
14.1145,30.8063,49.2186420976849,0.22298393328097646,2,0
25.1208,-12.4985,30.097061233449356,0.42124578871863316,3,0
14.8063,25.4293,45.46937780726717,0.256085055448548,2,0
27.4358,8.9662,26.619670623056177,0.4895847546476575,4,0
13.085,21.5232,44.90868917303198,0.2737890664916437,3,0
6.1602,24.1872,52.2723417103156,0.23755336303314747,2,0
33.1202,18.6786,26.915919935978412,0.3825141810525462,3,0
40.762,-15.2819,19.26959033321674,0.4722471369782796,2,0
40.7675,-15.1751,19.181637475982075,0.47634414549173826,3,0
43.3893,-9.9566,13.495878557915377,0.7652014282243286,4,0
33.1172,-3.1421,19.6358276690849,0.6794470191232861,3,0
10.6839,34.3656,54.12560099038162,0.2007893585725654,2,0
27.7778,-24.7338,34.970673932310774,0.2871234501448132,4,0
19.1529,3.8695,33.57085206931751,0.40926145658629787,3,0
30.6822,-15.6311,26.839293657807016,0.42760398532818134,7,0
37.6274,-7.9892,16.882581182982655,0.7238919412295544,4,0
41.9805,-4.8594,11.58765069416575,1.0472790539081445,2,1
21.319,29.3949,42.852245063823666,0.2398976292920399,4,0
34.6392,21.2851,27.786033517758522,0.3334489021506477,3,0
41.2451,13.0551,17.236832946339067,0.5667168246291956,2,0
11.5333,-16.4359,44.140789726736884,0.29366398510163283,2,0
41.1138,-5.9621,12.852711264554262,0.9421875077121874,5,0
4.4526,32.7892,58.16944458562416,0.1993313286679233,2,0
3.012,18.341,52.77740449283197,0.24832708692789834,3,0
6.3671,-9.7976,47.16182172234232,0.2890314638320548,3,0
44.9443,-11.6487,13.884553078151274,0.6354344474622908,2,0
13.9759,-3.9272,38.72375473336748,0.3564789714843197,3,0
31.0029,-21.2212,30.207029609844128,0.33587564778724116,5,0
38.4165,5.5672,15.143932385282232,0.8310492412396787,4,0
0.6235,-34.3892,62.2397648524639,0.18791975429863395,2,0
44.7039,-11.0112,13.491690059069697,0.6883237626081978,3,0
23.3557,-29.6139,41.549648562894006,0.2389624890093384,3,0
30.6843,5.5206,22.50337287719332,0.5895377495279343,2,0
44.2919,9.1252,12.273637629081284,0.847997509773482,2,1
4.7086,30.0709,56.46482923705695,0.2102901106139204,1,0
17.3577,2.5163,35.23227235050274,0.39189754850277636,4,0
0.022,6.7787,52.91399869306798,0.2613516132662301,3,0
17.24,-13.4289,37.73066332851836,0.3452583506158574,2,0
33.1947,-9.4741,21.50472457159124,0.579780945250889,4,0
41.8962,-9.6599,14.344136169529346,0.7593660422794973,2,0
42.7865,-9.687,13.718237906159816,0.7749830776648442,2,0
6.1481,-5.9437,46.731426292164464,0.29551224781587326,2,0
33.0279,7.4482,20.847982196126317,0.6161890955572767,2,0
16.2545,-18.8713,40.863947850642134,0.30383244977410223,3,0
48.6352,6.8012,7.822595507886114,1.3519180816260032,1,1
36.7844,-34.3958,37.81601699015908,0.1582223642997917,2,0
41.3801,-24.8178,27.195135095270256,0.22207674640520034,2,0
42.2893,9.2492,13.777013287719514,0.794164124434248,2,1
18.9597,34.4041,48.04782847226293,0.205189859706325,5,0
49.7002,9.1884,9.605497103221674,0.7384268982578034,1,1
18.48,15.7919,37.50659282859481,0.33785475337199494,3,0
15.6438,-8.3685,37.794328551913715,0.3584510571983346,3,0
31.0878,-34.3938,40.51438987915281,0.18634721546426616,2,0
40.5747,-6.2563,13.46677651778628,0.9016978111979794,4,1
10.7757,-0.8449,41.73285356287058,0.332775921214566,4,0
5.3407,-33.1128,57.62340757305142,0.19942578506600522,2,0
6.6992,-24.4192,51.90385929080804,0.23817389342630477,2,0
44.2087,-21.6364,23.17065947809859,0.23396747868145693,3,0
44.4584,-19.1184,20.740794322301163,0.28767507937345826,2,0
46.629,-6.0133,8.404071506716257,1.3154345222975985,2,1
7.3067,-23.9125,51.12965891867459,0.2421641297858231,4,0
2.5228,29.9486,58.263532005878254,0.20645550628174186,2,0
41.9149,15.4756,18.74936098564428,0.4562231124680405,2,0
44.4258,25.477,26.72583459201976,0.1685774247460166,3,0
46.4926,-7.4697,9.585680614854637,1.1011514333171113,2,1
41.2667,-28.4439,30.5817343540225,0.17589756738994802,2,0
43.1537,-34.4014,35.64841715490325,0.106850554382072,3,0
37.379,6.5206,16.46702357319015,0.762301114455121,2,1
34.7544,-21.7209,28.048240874785716,0.3253322069614102,2,0
43.7674,-13.5754,16.141554693399268,0.5249231917319443,2,1
32.3277,-6.1209,21.08049107824578,0.6210805457483414,5,0
43.1646,-1.8298,9.513036381723767,1.2647333123224058,2,1
29.2037,32.4542,39.9498772379841,0.20809101521877651,2,0
36.9303,-23.7222,28.375311997051238,0.2810880488930403,2,0
49.6418,-26.7161,26.868556091647353,0.05949155032019676,1,0
43.3381,-6.4141,11.183965773373954,1.0368641996014012,2,0
41.922,-26.4759,28.510828904295295,0.1917969792276877,2,0
44.9926,10.316,12.75856225285592,0.7471013591064282,2,1
45.292,2.2178,7.54147869054869,1.4944154784141095,2,1
46.1629,10.3232,12.113104253245737,0.7385467998617156,2,0
45.855,-6.1995,9.087894434356071,1.2260859427052215,1,1
34.9021,5.1302,18.330440159745212,0.7103085043113874,3,0
38.8744,-17.5012,22.179922831245378,0.40728501347319895,5,0
1.0217,-20.5266,55.419822071619826,0.2344164282453842,2,0
46.1136,-18.0467,19.14339274658492,0.275009577422272,3,0
36.713,30.8197,34.62778186788752,0.19014830481585157,2,0
46.9341,-3.7248,6.69726644609575,1.6256752558503071,3,1
7.0968,19.8521,49.55357146210553,0.2586001299358672,2,0
10.6932,-4.5912,42.05814598481488,0.32847698886163523,3,0
12.6777,-30.3982,50.09856425617405,0.22311052176217402,2,0
2.809,-34.3942,60.43307434377304,0.19099981146855366,4,0
35.0206,4.6327,18.082901693312387,0.7227735873906065,3,0
39.5682,3.9963,13.535208344536114,0.9340934492094773,2,0
44.6132,-3.7403,8.72877186836728,1.3308619108047108,2,1
46.41,-18.0589,19.058120820532125,0.2654393681999436,2,0
38.6238,18.2288,22.909344728298098,0.38821175781671385,1,1
22.3809,10.1529,31.784297431593483,0.4139707671053173,5,0
6.2861,34.2812,57.54063978311329,0.19608690103854248,5,0
39.5418,-1.5378,13.049129322678963,0.9827034144356335,3,0
39.5565,-1.5323,13.033884130987202,0.9836966934862276,6,0
36.8774,3.3543,15.978640719723312,0.8156143171645667,4,1
17.3852,-11.8966,37.07530540130452,0.35563846322239423,4,0
21.8704,-15.7759,34.45361253874548,0.3608571644646006,7,0
42.2702,-7.4441,12.651617795760348,0.9124826470837687,3,0
23.5235,34.4014,44.978815838236564,0.20297148178306335,5,0
28.619,15.2992,28.361376582246496,0.4172895374396557,5,0
42.3199,10.1995,14.410559887110566,0.7330007592872286,2,0
7.591,14.9261,47.324483538756134,0.2798929047211237,4,0
16.9791,15.0032,38.55943914335373,0.3334560982071765,2,0
38.8899,7.452,15.516672517327937,0.783271237741982,2,1
6.42,-3.5014,46.21283590042922,0.30026934619747553,5,0
28.4154,-34.3852,41.981066401414814,0.19459465371728465,3,0
0.9725,-5.7679,51.8493194425925,0.26717951330935297,1,0
10.149,34.2461,54.464691004448014,0.20079096081560002,5,0
4.7559,-11.7303,49.164001290578454,0.2754912155532206,4,0
8.12,-24.3505,50.62145049531868,0.2426780607483115,2,0
4.3817,-5.6062,48.44378467182348,0.2855851749914194,2,0
45.9395,27.5304,28.301291214536484,0.12173530975662725,2,0
29.3909,34.3824,41.42680210407267,0.1919572376578913,3,0
22.6416,22.6445,37.473956700754194,0.2996062921950517,2,0
28.2198,4.6692,24.725079184504143,0.5444573180377279,4,0
10.2656,-25.0159,49.08706342988955,0.2457864841512742,2,0
3.9336,18.5121,51.97492718003557,0.2512984468401877,3,0
43.2608,-0.8638,9.279491746857687,1.2927873849642866,4,0
45.4884,-10.6851,12.78021504396542,0.7107538987550334,2,1
38.6639,-2.505,14.061034393315452,0.9171911745948336,2,1
39.662,-5.4212,13.935697092000817,0.8924324208282178,2,1
17.5386,13.0572,37.32010131015188,0.3497953077632191,3,0
13.3551,14.0898,41.603433272387505,0.3154453968177555,2,0
44.7976,-10.0921,12.695568052277139,0.7669946045691685,2,1
38.6215,9.6016,16.87612173486551,0.6901894485346004,7,0
43.8806,3.318,9.235972085276135,1.2800238214294188,5,1
11.9335,6.4187,41.071165456314965,0.3342505251875647,4,0
38.4788,17.4832,22.411076093753284,0.40932926133732533,4,0
41.9217,-4.5822,11.5280955812311,1.0566989179819957,3,0
30.701,-8.5621,23.420204042877167,0.5492110157823231,4,0
37.8941,-1.1767,14.653222775212283,0.8908452456157872,3,0
41.2577,-30.4889,32.49557404478339,0.15528863410843782,3,0
38.962,1.5095,13.62189539858532,0.9476136703763499,2,1
40.7286,-27.997,30.37100371999582,0.18678479269060683,2,0
50.7412,-11.7329,11.863992576278866,0.26292357984099873,2,0
38.8919,-4.1239,14.21924529713163,0.8947196367841419,2,1
38.4769,-0.6527,14.03828162205047,0.9257333644035213,4,1
49.6819,-12.3843,12.700888712999575,0.3386541366576635,2,0
5.4431,-23.09,52.41659982877562,0.23979159997929805,3,0
19.9021,-12.554,34.931733429791315,0.3720777082970125,3,0
46.6048,-9.0757,10.82227857384941,0.8824754785777879,7,0
48.4196,-5.3411,6.721384780683217,1.6399618240597664,5,0
28.3183,-16.2515,29.135302763829312,0.4009636697660153,5,0
48.2681,-9.663,10.549054299319916,0.7622597617958714,3,1
30.8471,-11.7456,24.63345687819718,0.49850552860770453,5,0
51.0693,11.3881,11.477618398430922,0.23823877556006087,2,0
43.0365,13.3066,16.32860789565357,0.5477850351197306,2,1
10.1627,-2.0505,42.386926304463266,0.3274384350392607,3,0
1.3305,-8.9639,51.948717341817016,0.264423534309961,3,0
3.8101,-25.3587,54.89781441642281,0.22631425739254615,2,0
31.5656,-17.7489,27.445811239057956,0.3949263592731452,2,0
32.8587,-17.856,26.544630373956995,0.3977194923110585,6,0
6.2923,-26.3117,53.17383845633113,0.22908104912481814,4,0
2.6769,-21.7744,54.37339228860013,0.2357926893224769,3,0
22.345,-21.2239,36.87516720246839,0.3120329266217045,3,0
26.3673,27.808,38.16022632650388,0.254730253230975,2,0
29.3684,21.3323,31.46645740864389,0.33189136546920367,3,0
24.7263,20.329,34.4186962665642,0.33035310033689486,3,0
39.8473,6.7048,14.319398043563147,0.8497737047550667,2,1
24.3994,-6.8081,28.91355989790949,0.46420002553542866,3,0
31.8776,-2.2072,20.74018113710678,0.6491291066672711,3,0
26.554,17.2457,31.15459973246326,0.3759845797455889,2,0
12.2521,-10.6714,41.6385906626293,0.3232091312939539,4,0
15.2694,8.7776,38.251324658369676,0.35362344459786504,3,0
7.6787,30.9305,54.457733738560954,0.21221727909563456,3,0
0.5194,-34.3475,62.303559550077075,0.18790680957119726,4,0
17.5429,-30.7905,46.58383550825329,0.22709290848198943,3,0
42.3643,-2.8281,10.522859121930694,1.161813209591221,3,1
44.2793,-11.611,14.226567733996841,0.6448063745421485,2,1
46.5987,9.8487,11.481386387540486,0.7857251683216581,2,1
9.3207,2.8803,43.275259405115065,0.3205184327406814,4,0
48.9895,11.9441,12.44930259331823,0.4352519919989377,2,0
50.8166,-10.3542,10.490152200993082,0.36970257086595054,2,0
38.2668,-5.4808,15.251988423808875,0.8273188880660364,5,0
39.4882,10.2237,16.547839161957068,0.6819521125547031,2,1
5.0539,-0.2955,47.44702019579312,0.2933598410622881,3,0
45.2288,-11.4562,13.568893391872457,0.6468645888041882,2,1
37.2967,-4.6808,15.90755227965635,0.8075499556924637,5,0
45.5309,3.5219,7.8084655611714116,1.4502857485265974,2,1
13.716,13.9592,41.21963028266993,0.31835332287305923,3,0
44.0202,4.5746,9.635038827114291,1.2185951056768696,3,1
41.4496,-11.7408,16.123204545002835,0.6337568055808342,2,1
37.381,-19.3012,24.517758511740016,0.36665013443007793,3,0
6.4821,-24.075,51.9350820294914,0.23897846068457293,3,0
11.2654,-24.3429,47.88391188666607,0.252170758560126,3,0
45.2013,-3.3415,8.027243857015929,1.4224093520496843,1,1
7.83,-5.1605,44.96709530590118,0.307377249159876,2,0
49.6999,-28.351,28.488941029985654,0.051441068483906685,1,0
30.6742,14.8498,26.398524687565402,0.4413303772521808,3,0
9.3447,-26.6367,50.71384135499893,0.2353862231737217,2,0
37.8277,-0.3137,14.675653136402481,0.8911241853438432,8,0
48.4231,4.4771,6.055207512546536,1.7856734425584502,2,1
36.35,-0.4026,16.155017386558267,0.8186498652651947,2,0
38.3718,7.4165,15.95651927865222,0.7670800928302868,4,0
15.1396,-15.3197,40.37935978009062,0.3198571521165722,3,0
49.0137,-12.2161,12.703833551334023,0.41068732991750273,2,0
14.7383,-14.4589,40.43520466252149,0.32220287489439137,3,0
50.752,11.6069,11.73778648681258,0.2697522009241545,2,0
41.8303,-28.319,30.262324086064506,0.17091858040789704,2,0
6.1558,-29.933,55.17036670749978,0.21365866625155455,2,0
47.1993,-7.7604,9.397937467870277,1.0856069575913998,2,1
7.1388,-29.544,54.13396716886727,0.21723473414289052,3,0
45.8876,8.9009,11.088275545367729,0.898394196052831,2,1
41.579,-13.9158,17.689480790571555,0.5259280934216387,2,1
7.9446,-28.4096,52.84211427753436,0.22390076626760264,3,0
42.9155,1.0936,9.646688613716107,1.2549046247084057,4,0
40.2504,-5.0942,13.266633853393257,0.9345680937693699,4,0
34.9912,3.7175,17.899102873887283,0.7355771236199126,3,0
44.49,-2.8527,8.502822901248736,1.3674327657052197,3,1
38.5911,-2.9151,14.211098030060874,0.9061006432637118,2,0
6.7951,-29.571,54.43695367128841,0.21643558191625423,3,0
5.2314,5.605,47.59975389600245,0.2905156829032352,4,0
44.3504,-5.5851,9.879743021455567,1.1695943101459574,2,1
47.749,-14.2958,15.064590888570455,0.35844196710429305,3,0
36.0297,-28.3552,32.7915865601224,0.2213425425651051,2,0
31.7523,4.2222,21.172955110942826,0.6297607256839679,3,0
0.9061,34.3905,62.00513694412746,0.18832185066121723,4,0
1.8045,34.4532,61.29483428878816,0.18938745124689574,4,0
5.5873,-34.3995,58.17325005137671,0.19471815397832742,4,0
41.9561,-16.8767,19.899669095238746,0.40287476040783404,6,0
48.8524,-5.9766,7.001766442834264,1.573052250653537,2,1
14.9711,2.7503,37.62954271978335,0.3674584154389464,4,0
10.8413,-28.6682,50.569882113072,0.22878368777860683,3,0
21.9698,-31.2883,43.71556735226022,0.22596327269869357,2,0
9.6813,-19.2603,46.95104073159614,0.2716508963222234,2,0
41.6573,-11.2842,15.649195280588712,0.660275770620334,2,1
7.6473,-3.1315,44.9618837410089,0.30862502441924444,3,0
16.3279,12.6908,38.333760877978044,0.3429425043823452,2,0
35.3765,-34.4325,38.45531573787947,0.16636862363020263,3,0
11.5089,-33.5436,52.966436355205175,0.20555719964573171,2,0
50.5909,13.8601,13.990962612343726,0.18057821876474714,1,0
17.3801,-25.881,43.62606488110061,0.2595729151059752,2,0
14.678,-17.6748,41.74808066294785,0.30340317282705637,3,0
41.4021,29.9801,31.96826208006935,0.1585949340419602,2,0
5.9406,27.468,54.058012841391054,0.22340345938671166,2,0
39.8503,-6.3389,14.149083479151576,0.8652883899425715,2,0
47.4828,-5.6215,7.534823029773163,1.4626988184331267,3,1
49.1317,-9.1962,9.793647907189637,0.7901654827271959,2,1
50.8757,-14.5166,14.607190902086547,0.1377848316409969,2,0
42.8286,-10.0135,13.921428095206323,0.7530357355798537,10,0
45.6137,0.6159,6.913787710076147,1.5846711073261617,3,1
19.3581,-0.2541,33.1428740820708,0.41686222287512925,2,0
31.6083,-0.7098,20.903754326197006,0.6468451128470115,4,0
4.1328,6.7512,48.83610075835293,0.28254133352487926,3,0
6.0887,-26.8628,53.624796424135724,0.22626875747498573,3,0
1.6276,-30.1619,59.14170519498064,0.2039421635258123,3,0
39.422,0.528,13.088654170693031,0.9830314051695516,3,1
4.3796,-31.6169,57.577784446520695,0.20369827964432685,2,0
1.4583,-29.0093,58.70940832081345,0.2075832945347014,3,0
51.4852,-21.7178,21.741496173906707,0.0335782377949828,2,0
47.9009,-4.3109,6.303616392199006,1.7156282199420296,1,1
30.7435,-2.3631,21.8844587289702,0.6172134781948003,5,0
33.1938,0.9281,19.328495235015062,0.6952789933474206,5,0
41.7374,3.2968,11.25621823704569,1.095990371095294,2,1
3.1178,-17.7063,52.46060175531729,0.2507485723261626,2,0
9.0925,-19.0862,47.418288525525675,0.2699510261049234,2,0
17.3198,-16.4131,38.820565730679405,0.3262262525674533,4,0
10.8843,-0.5485,41.619314491471386,0.333703593420839,4,0
3.264,-20.4464,53.312652991199,0.24228585674158176,2,0
42.1298,4.916,11.476415121456697,1.0543095375560179,3,1
25.6982,25.794,37.197673572953455,0.2744629414820373,5,0
26.3135,-3.2539,26.38788827208422,0.5160156531742113,4,0
33.5825,-10.6869,21.727439744709912,0.5601024221120637,6,0
45.8832,5.3346,8.49941170905375,1.3267511143431803,2,1
27.9684,25.62,35.47088663340684,0.2771461271415403,3,0
39.3205,6.661,14.767130433838524,0.8301755108334475,4,0
44.091,9.0459,12.35069179479433,0.8508045396106488,2,1
39.3859,7.1364,14.930097915619978,0.8136098734807797,2,1
41.6979,-5.4824,12.113714301154706,0.9983187824691451,2,1
2.7026,-2.9608,49.885342370279474,0.27874910639570577,4,0
11.0,27.2814,49.664119703866696,0.23619326372927804,2,0
33.8917,28.0603,33.669708418398876,0.2360734041591478,2,0
40.1876,2.132,12.495623944405494,1.0159001474270863,4,0
0.371,11.8836,53.466368774772796,0.2544931888963329,4,0
45.0038,1.7504,7.69785129760247,1.4748300766084852,2,1
38.9092,-4.656,14.36621664322239,0.8808398764659188,3,0
38.6969,10.5055,17.346212839118515,0.6553582593383938,3,0
43.0711,10.6622,14.233294209352941,0.7111287566999726,2,0
3.3402,-8.7153,49.92636968707018,0.27492024460308695,4,0
1.1,18.5685,54.6511591116785,0.2405606974945899,5,0
33.3624,-3.5436,19.462909204946726,0.683150192530417,6,0
45.7991,0.9178,6.7634619574593575,1.6069254054205802,3,1
51.5362,-11.4239,11.464484360406273,0.16274478327021877,1,1
3.5694,21.9216,53.61678993487021,0.23817290411944486,4,0
37.1903,-6.4261,16.603664514196858,0.7584327508268514,5,0
45.1389,-9.698,12.175261689590085,0.8056906546087911,3,1
45.6781,-9.3472,11.571882623410938,0.8456023880481572,5,0
