x,y,distance,angle,players_in_between,goal
44.4289,2.0178,8.319505517156655,1.3952224850559063,2,1
39.1428,4.5354,14.106191725621766,0.8959570924308968,2,0
39.2708,-2.8803,13.539123336833887,0.9445507264154891,2,1
37.1465,1.3679,15.414315186215699,0.8516718417804348,2,1
2.4965,-13.3115,51.74500985119242,0.2606524096900534,3,0
37.6698,-1.6533,14.922072005254497,0.8753149486796066,2,1
44.8902,-1.2511,7.71195871682415,1.4742350129607973,2,1
39.3291,-4.2906,13.85214262018696,0.9127279866556,2,1
42.2985,-0.0726,10.201758329327355,1.2040723987362125,2,1
37.0351,-0.0298,15.464928711442546,0.8511616594019812,2,1
40.39,1.4194,12.19289942384501,1.0405840617013153,2,1
40.371,2.5809,12.400551834898314,1.0191912259668379,2,1
42.1574,-0.1073,10.343156580560885,1.191244589354166,2,1
38.9013,0.6422,13.61385553507896,0.9504923310764142,2,1
39.9281,2.0257,12.734053953867166,1.0006348023988558,2,1
37.8241,0.1402,14.676569655406537,0.8911650112776455,2,1
41.3878,-0.7568,11.137941240642277,1.1225828818235268,2,0
37.2959,4.3928,15.825970701666293,0.8139566855686822,2,0
38.6572,8.8249,16.41651521639108,0.7220577889870692,5,0
47.2178,1.5937,5.5173831233656445,1.81811805582785,2,1
41.2213,3.0912,11.694639418554127,1.064781195753923,3,1
22.6083,-1.4078,29.924832994187287,0.45976833587855814,3,0
43.2594,-8.2447,12.384012534312133,0.8933263677430797,2,1
2.052,18.9402,53.886286567548886,0.2428783298150388,2,0
41.3516,7.5487,13.463643424051309,0.8690046371063633,4,0
10.0972,-12.3173,44.15555828126285,0.303152379759083,5,0
45.7859,0.8896,6.772778378922495,1.6055164024309687,4,1
1.7632,22.9251,55.67569563328329,0.22908060662792618,4,0
15.5344,4.2205,37.20575497970711,0.3702673611737341,3,0
44.3601,0.6003,8.162005396959742,1.418822503928562,3,1
13.7377,12.9677,40.87391765637348,0.3233787330691405,2,0
41.9928,0.2858,10.51108621789394,1.1762176581980188,4,0
48.9746,0.786,3.611958078383522,2.201543005992437,2,1
14.4685,2.6729,38.12531162705427,0.3628544808457373,4,0
17.2077,21.2465,41.194176791629175,0.29170843714118966,3,0
40.3605,2.8142,12.461427762901007,1.01314944641822,3,1
0.0038,6.534,52.90126813640671,0.26156051145632303,2,0
39.1143,-0.3162,13.389434152719076,0.9644841602392225,3,1
5.5312,23.6515,52.58765659059167,0.2378360623529778,3,0
46.7998,11.6085,12.93249984689735,0.5948709682435661,2,1
31.7114,-5.9481,21.622807023372335,0.6084320269904071,3,0
36.9347,-3.7487,16.010350270371976,0.8113299525817417,2,1
38.0765,0.1204,14.424002510052468,0.9047457830742812,4,0
47.195,5.1957,7.425518398738233,1.4903232996370743,2,1
45.0252,8.5259,11.33858923543842,0.922269937150302,3,1
39.0388,-3.1851,13.832887169712617,0.9250467832584477,2,1
3.8471,-0.7722,48.65902764390181,0.28612447730818374,3,0
42.0639,-0.7398,10.462288815072927,1.1797662904454804,3,1
42.4079,4.6967,11.131463214690154,1.084657855827881,4,1
36.1686,-13.3339,21.083346868322405,0.5249270463384557,4,0
43.71,-4.1848,9.735330042684737,1.2161359004804089,3,1
43.0313,-4.3201,10.407667543691044,1.1514470786088977,3,1
4.4406,9.4925,48.98789120394957,0.27915363538508564,3,0
40.912,4.0209,12.265780888716382,1.0132182135314862,2,1
45.9023,26.1243,26.944548535464463,0.13581704840766617,4,0
45.9636,6.7621,9.404813733934342,1.1655727508315807,4,1
38.0316,-1.4109,14.5370298675486,0.8963333111967309,2,0
46.6138,4.7548,7.566734664305339,1.4727725660127087,7,1
41.3586,-3.0409,11.548933577174992,1.0762161095062381,3,1
24.719,34.3989,44.21615408660052,0.20158137786775893,3,0
40.4673,22.7393,25.726671642091596,0.26866969759126624,3,1
32.3039,13.2648,24.162726962203585,0.4870077542640378,4,0
44.0348,2.2112,8.749229479217016,1.3438315792787654,3,1
38.4699,-0.8339,14.05486019923357,0.9244624652426,3,1
39.4927,-2.4841,13.242379170677754,0.9653641721741363,5,1
42.795,-0.1028,9.705544438103406,1.2510129444609064,2,1
42.1998,7.071,12.493724866507984,0.9333209676515619,3,1
45.403,-9.4411,11.811087088409773,0.8334922177597374,4,1
2.4859,-28.4515,57.540403640051046,0.21175263559088456,2,0
32.5211,-5.2237,20.65050815113275,0.6386093320590539,3,0
46.2006,9.5787,11.464463966972026,0.8206903655766908,2,1
7.2484,-3.1005,45.357693975884615,0.30599896559186074,4,0
16.9385,-26.2616,44.20737400943422,0.25595680719517155,2,0
3.9271,-6.4382,48.99772478034056,0.2818719356470535,2,0
36.4011,-3.6865,16.515594553633242,0.7900312691972059,2,0
36.176,12.6801,20.67021799618959,0.5442837735939882,2,0
27.1784,-16.7764,30.374841950535313,0.38603314824573637,3,0
37.9545,-22.9396,27.162415548142988,0.28789721947193103,4,0
41.744,-7.8244,13.300856038616462,0.8678696144198147,3,0
41.1884,-3.2522,11.769838546046415,1.0575312313898446,2,1
42.8227,0.4138,9.68614297488944,1.2526585928260219,5,0
5.5538,29.4966,55.44362096760997,0.21425277968757955,3,0
23.0795,-15.8649,33.42545246155989,0.3685267637855944,4,0
35.4109,-3.9458,17.538719350340266,0.747514126683326,6,0
21.7418,-3.5802,30.965863451226415,0.44264200452352936,5,0
2.907,-30.3321,58.133483805892794,0.20581794630280337,2,0
11.2651,-27.0154,49.29653958616162,0.23819253509472565,2,0
40.4248,-2.0413,12.24652443471208,1.0335941018220356,3,0
6.0787,-24.8788,52.66774898483891,0.2344641647888159,2,0
42.3058,-11.5341,15.393413411261326,0.6504834129367606,2,0
35.2999,2.5119,17.382551067665528,0.7613870381441208,3,0
42.2331,-0.1462,10.267940886565329,1.1980170547319902,3,0
45.5813,-1.8397,7.159113477240043,1.5490183066090129,3,1
48.452,-24.1061,24.443615960205236,0.10313045347215655,2,0
5.0034,-14.6416,49.702147459843225,0.26839785389789966,2,0
13.4405,30.4075,49.50010703523782,0.2242308782555643,2,0
44.2643,10.5072,13.350206227995132,0.7297482298954716,2,0
49.3108,-21.5864,21.820716340212115,0.10433222301439872,1,0
50.5571,-10.7593,10.933315915128402,0.36919641623753374,2,0
17.791,32.2849,47.40284220392276,0.2178885235978711,1,0
1.2786,30.9464,59.844059779730856,0.20057574443646345,3,0
43.6002,-9.8114,13.246509351523517,0.7792067555092451,8,0
47.1281,-3.3377,6.324361699017535,1.6915976242871418,7,0
3.0746,-6.4615,49.845974234736346,0.2771955552621313,3,0
39.6143,0.7417,12.907028448872342,0.9943281132035,3,1
39.1744,-34.4068,36.89714760791137,0.14141853234025611,2,0
7.5464,29.5432,53.79244202673829,0.21804617444573335,3,0
33.1918,-6.9733,20.528845562524943,0.6286946071623822,2,0
33.0209,-5.571,20.260093233003644,0.6472077221509978,5,0
46.6724,2.4696,6.329284787398965,1.6814795212933542,2,1
38.2044,-13.674,19.78237739403432,0.5298305832611443,2,0
34.0086,11.2974,21.66940517688476,0.5525646451289191,3,0
43.2336,6.3778,11.249111155998056,1.0334759675024492,2,1
4.8109,16.6314,50.50597711924797,0.26115371434747525,2,0
15.1902,20.9385,42.783664619688665,0.28562309494984495,3,0
40.6868,9.0583,14.886386167569349,0.7651595089078999,2,1
37.6203,14.4775,20.76062326472883,0.5000009673341308,2,0
13.4637,30.3064,49.419738957728214,0.2248217708711901,4,0
34.9356,18.9002,25.801660942660263,0.3799730782963447,2,0
45.294,9.7519,12.125427399065158,0.8011937781028863,2,0
34.3787,-18.2252,25.70096163045266,0.3938303856734714,2,0
27.8614,-6.4909,25.479254164319645,0.5223389944145208,5,0
36.1354,-5.6998,17.32881568948092,0.74024163638274,3,0
37.3375,1.5912,15.245764122863768,0.8592397573708546,5,0
44.092,0.6027,8.429573612585635,1.3869642305966647,4,0
23.2299,-23.742,37.68847725777734,0.29077587290537205,3,0
22.781,-32.6205,44.12840333900605,0.216078752863275,2,0
12.2575,-30.537,50.516998874141365,0.22171894813534454,2,0
40.1307,-9.9729,15.888936934231946,0.706196549614431,2,1
39.5488,-7.9709,15.207525382191543,0.7838779629472277,2,1
4.9982,5.4658,47.81522741637856,0.2893346658320161,3,0
2.4238,32.715,59.815525003463776,0.19639177412926828,2,0
32.7637,-10.3941,22.306027268431283,0.5528719328456654,2,0
32.0603,0.3833,20.443293643148603,0.6605857570471694,4,0
39.341,-5.4161,14.230018278624941,0.8772994315334434,2,1
36.0759,1.3827,16.482200098894566,0.8024973251193114,3,0
41.5844,-2.6225,11.22621172123526,1.1052196806144767,2,0
33.1485,-0.7538,19.36617584062481,0.6942264533344701,2,0
37.9836,1.7823,14.62540468670867,0.890250955953803,3,0
2.3373,19.043,53.65568301950876,0.24359225738588972,2,0
8.7359,-26.4653,51.143998209956166,0.23465924001420266,3,0
7.3289,-10.8569,46.45751341623871,0.2916963117427943,3,0
6.792,-30.7536,55.09088106901177,0.21141285614533967,2,0
42.1077,-17.5919,20.43220117608477,0.37667658941513965,3,0
41.8551,-0.5286,10.658016418170877,1.1631195200993814,4,0
2.1337,-29.0526,58.14479978854515,0.20885520477598896,3,0
42.2,-5.7775,11.809720837090094,1.011820353387424,3,0
0.1739,30.3729,60.50234537288617,0.2004112060618533,3,0
4.5567,27.3134,55.17772951517669,0.220739447528134,2,0
47.7821,-5.79,7.468780383034435,1.4707073040313383,2,1
4.1307,-30.3084,57.080542157989356,0.20825655867163925,3,0
15.193,-26.6545,45.85056836343471,0.24944794517717742,2,0
42.3152,-11.1068,15.069544030261833,0.6762127894088041,2,1
38.8466,24.7359,28.253850717557068,0.2501676982193863,4,0
29.6098,15.7746,27.799267278113643,0.41740971868672816,4,0
35.5574,22.6064,28.25068168593459,0.30711832861013133,3,0
44.5452,8.8768,11.919581422180897,0.8760700031906061,2,1
41.2488,5.2238,12.404740540615911,0.9846557154213474,2,1
24.8159,8.3797,28.924535690309707,0.4579289342443512,3,0
29.11,9.4438,25.224540797406007,0.5093607319121506,3,0
37.4533,7.8724,16.981691984310636,0.7226563213981454,2,1
38.3407,-2.4066,14.36236401328138,0.9012163149008302,2,1
30.2723,-8.1058,23.65955707383382,0.5479473460310796,2,0
27.5786,-34.3901,42.47063875161285,0.19655972137307298,3,0
48.4185,-32.002,32.261225120103546,0.057640742024118875,1,0
50.7955,-27.1357,27.189180472018645,0.03461404069039213,1,0
42.2677,-7.3022,12.570683677907102,0.9215678323590489,3,0
9.3639,8.752,44.01500456901032,0.3099673205848587,3,0
39.9214,-21.8755,25.234077716651345,0.2915604572901261,4,0
44.1863,5.8043,10.139403640254192,1.1392986911856093,2,0
47.5914,-1.177,5.047740381596502,1.9019448117972262,3,0
50.7349,-27.1221,27.17947546256182,0.035871039105949326,1,0
47.4507,-10.0621,11.257943280191103,0.7395384872064827,2,0
29.5496,-18.5007,29.47875100220496,0.373993396808798,4,0
38.182,-18.1213,23.09516481192546,0.39297556726524047,2,0
41.7349,-9.3091,14.231890978362642,0.7772496507424818,2,1
2.9043,-30.8393,58.40201951114362,0.20396569755971988,2,0
50.367,-11.8906,12.080399718552362,0.29964319042406035,3,0
42.0179,-0.127,10.482869330960874,1.1788059190704547,4,0
44.4083,-4.7563,9.386053408115684,1.240008030782309,1,1
47.5081,-31.1052,31.503214639937937,0.07405653200301011,1,0
34.9252,9.0688,19.776671319511788,0.6243609986828554,3,0
50.1452,-10.6521,10.909276669422223,0.44140276253441924,2,0
37.6038,-19.5334,24.565229288569647,0.3603171213710694,2,0
32.5613,-8.6033,21.71562867107466,0.584588660528642,5,0
42.1961,-9.3926,13.942427692837425,0.7826695557857822,4,0
47.0361,1.0716,5.567991538247883,1.8032858578141024,2,1
11.5513,-29.3577,50.3852218510547,0.22664390613843258,4,0
32.5777,-27.6622,34.089519593710904,0.2458848600013634,4,0
39.3425,-0.4595,13.165521125272633,0.9782585805509425,3,0
45.6687,-1.9739,7.1107623290333635,1.5559413142849907,2,0
10.3172,-3.7195,42.34646733896465,0.32692344262989637,3,0
46.9868,-3.6805,6.628835077900186,1.6379523354160912,2,1
1.7207,12.7292,52.35045215783718,0.2585932809903887,2,0
44.7445,5.9318,9.763914762532494,1.1690597916343535,3,0
37.858,10.0375,17.752170860207492,0.6572663978180404,3,0
43.4462,3.2846,9.63119367472174,1.2397979455303874,3,1
44.5928,-7.5218,10.913353612890955,1.0078347242140677,3,0
48.0708,-1.0095,4.542785807189242,2.0011160214519426,2,1
50.1989,-6.1857,6.599844369377204,1.7421287042310118,1,1
4.4871,-30.8106,57.04850251119656,0.2069947742916564,3,0
7.1199,-28.3787,53.52293050366357,0.22223616109068928,3,0
29.7077,-19.7377,30.15071708235146,0.35578619243651183,4,0
24.7037,34.3973,44.22452420298041,0.20161321030322693,3,1
6.0052,32.8276,56.9158830977786,0.2015518216184421,3,0
38.3318,-0.1779,14.169316837801318,0.9188090131487504,3,1
47.7025,-9.3687,10.525613803479585,0.8289090472500038,2,1
20.1784,-10.0117,33.83666596238465,0.39212404462133055,4,0
50.4204,9.4238,9.650530690070884,0.5852840783207941,1,1
41.2593,1.7644,11.378332208632333,1.099417005111151,2,0
13.4048,3.3632,39.23959450962764,0.35236658757555267,4,0
34.5689,3.2425,18.221914099786556,0.7265022931037876,2,0
40.7909,4.1438,12.420712590266309,1.0011781472378654,3,0
44.4682,-20.2266,21.762930841226325,0.2593039052739526,3,0
44.0886,-3.9219,9.28078388768966,1.266827163631182,4,1
45.2085,3.5082,8.091565947948517,1.4123600008318642,2,1
41.4136,-4.2391,11.869213696365904,1.0376016384572742,3,1
50.7308,9.9136,10.070230066885264,0.4430768074429637,1,1
34.959,-17.2683,24.61464738504291,0.41594891636180503,2,0
34.3738,20.243,27.172378906529325,0.35326406797268367,3,0
47.2231,0.1089,5.278023571375935,1.8509047306665791,3,0
50.4559,4.8973,5.30677793957878,2.20268540750704,1,1
46.7825,6.4002,8.582095681708518,1.274032243451409,3,1
43.3282,0.3734,9.179397736235202,1.3041707098670265,3,0
40.2989,-2.5263,12.459896985930499,1.0155806630928772,4,1
46.233,9.4718,11.357388971061967,0.8331406851353992,3,1
3.8471,14.3454,50.7237141736486,0.26397025605897007,4,0
45.0866,7.1782,10.319159597564138,1.0666227855137824,4,1
51.1727,-10.7279,10.809697669222762,0.2682102723410973,1,1
44.5839,-5.9843,9.923531916611143,1.152494599310589,4,1
46.4067,7.7742,9.877575134110598,1.0550953464698785,3,1
42.5624,-4.2325,10.801386485539718,1.1194695746992054,3,1
35.6359,19.8277,26.029513174471784,0.3598673530224999,3,0
46.3322,-13.0005,14.389397384532822,0.5009913760379676,2,1
2.2878,-20.8757,54.37885507557143,0.23751915629137219,4,0
44.9882,-1.4172,7.644317829603896,1.4827610963683768,2,1
44.1715,4.7999,9.612645435050643,1.2159675857393526,3,1
42.4123,5.6952,11.584342636938876,1.0293420242803537,3,1
46.3865,-10.1495,11.848511826385625,0.7541249512329022,3,1
43.3673,-2.9351,9.592758795049523,1.2476352190497313,3,1
42.1722,-8.2167,13.197636596375887,0.858491613854157,3,1
44.2461,3.0313,8.792931530496528,1.3319625252142644,4,1
45.1286,-2.9236,7.930004723832138,1.4385749800695717,3,1
45.7521,11.1568,13.038724655808943,0.6641129732244171,3,1
45.7368,6.4094,9.317793869795572,1.1925361675923216,3,1
0.4476,-13.8073,53.852519709387785,0.25059481612172974,3,0
39.7494,0.9812,12.78829753329191,1.0015153997215305,3,0
45.5982,-7.028,9.850260262551442,1.1112420015478088,3,1
45.9809,-7.5263,9.957100807966144,1.0701820771768082,3,1
39.2904,-29.6599,32.468495502101725,0.18222161154674657,2,0
43.4137,-5.7384,10.746631204707828,1.0906147366686927,4,1
42.4415,3.1199,10.531248656261043,1.157964720586134,4,1
29.9988,2.7332,22.666591796739095,0.5964632846253161,3,0
44.5962,-3.2258,8.536734743448454,1.3597852502908456,3,0
50.7811,33.5323,33.57632738254736,0.022346784959573714,1,0
21.7,-23.8836,38.97520171801552,0.28572879177764704,3,0
39.2572,2.878,13.551923695180697,0.9438126717546349,4,1
22.2593,0.9536,30.2557315140454,0.4551526354837827,2,0
17.2821,3.5328,35.39464869510644,0.3892836534669868,3,0
17.8924,-18.8809,39.423018181894705,0.3118637511132539,3,0
16.8906,4.1328,35.84842261801766,0.3838888107906933,4,0
3.273,11.5995,50.575151302294685,0.2684656872456752,2,0
33.3958,32.505,37.703388211671374,0.192738990666346,2,0
4.8356,-29.1959,55.89539877458609,0.21398082520371062,1,0
48.019,-12.0768,12.881322107609918,0.49352694153073207,1,1
8.7698,-2.914,43.82718092736515,0.3165500978854338,4,0
5.9436,7.6243,47.176565490188025,0.2913616374526659,2,0
18.9775,-11.4134,35.41219713333247,0.3719143111481269,3,0
22.9438,-10.1031,31.2352619334303,0.420564792000529,3,0
0.0093,1.9386,52.52648623742121,0.2651726329268207,5,0
15.0107,8.0624,38.346445835957205,0.3542037548362704,2,0
33.2077,-7.2567,20.611951246303683,0.6239618623307271,2,1
36.768,26.5699,30.87807328850037,0.23922943971461572,4,0
1.0433,-30.0014,59.564049365787746,0.2033454311351855,3,0
27.1801,4.1174,25.652491472954438,0.5278138680690092,3,0
33.4104,1.4747,19.14647665368226,0.7004676553234443,2,0
12.6882,-34.3933,52.61063109419996,0.20248804848344226,3,0
27.5757,-8.7079,26.401671403530496,0.4946172296109513,2,1
48.3816,26.1432,26.46560267214786,0.08842386462212946,2,0
30.4808,-8.5707,23.62841651761709,0.5450451320934375,3,0
12.9078,24.9919,46.8202666208769,0.2534514199403858,2,0
4.3237,5.5369,48.49343402255609,0.2853452696997275,2,0
17.6476,-34.3394,48.927335694067786,0.20545355225582498,4,0
6.0987,5.7853,46.760563916402894,0.2954537114447374,4,0
33.147,14.8363,24.385536834156433,0.4615511092627436,4,0
32.8222,0.7715,19.692918145617725,0.6835827177893142,4,0
37.6039,4.5511,15.575824421840403,0.8236016678133204,2,0
36.1232,-12.6052,20.666171519659855,0.5459116728914972,2,0
15.8171,-0.9643,36.69557230647862,0.37739576233386896,4,0
17.9144,-20.2542,40.079874563176965,0.30185930661131566,4,0
42.821,-8.3912,12.809967932824815,0.8679708359911653,9,0
50.278,-8.5791,8.862180364334728,0.8143625194570019,1,1
2.8133,3.4901,49.80912521717281,0.27898575319338015,2,0
43.0474,-8.0477,12.414391730970951,0.9008743102330471,7,0
46.3292,-6.5646,9.009591877549171,1.2161903364424378,6,0
2.6311,-11.4348,51.1630905854015,0.2657649697808433,3,0
9.8762,-21.8929,47.91750616267503,0.25993735942454044,2,0
2.0743,-24.1989,55.931547285051934,0.2256836639205385,5,0
20.2009,-20.9971,38.524149169319756,0.3056792292497267,4,0
2.9649,-13.2637,51.28013133466021,0.2628967848092736,3,0
45.1802,-24.4707,25.542016962839877,0.16850345785351908,3,0
4.7518,11.7653,49.17634479432159,0.275379563245507,2,0
39.9016,0.3768,12.604033513125865,1.0149372330166229,10,0
45.6756,0.0422,6.82453047469201,1.5976077837545801,6,1
29.165,0.1166,23.335291310802187,0.58364788280385,3,0
42.2555,-7.6425,12.781141830838122,0.8989695040830531,3,0
7.0789,32.6372,55.93087831466622,0.20393821344243881,5,0
18.5344,31.8268,46.546827836062036,0.22120998305133632,3,0
22.1799,30.71,43.155678236009685,0.23027294506792567,2,0
2.9,9.6772,50.535217421517046,0.27081743576699513,2,0
3.0912,1.2704,49.42512957595559,0.28169371411390415,4,0
7.3265,-34.3063,56.723604627526974,0.19728843865179727,3,0
45.334,31.0083,31.825559302076687,0.10387362015701099,2,0
29.4643,8.2502,24.46853641985969,0.5312974933595221,4,0
35.5098,2.1359,17.123929597204025,0.773193990215023,2,1
26.4221,19.7156,32.69192181212356,0.34429465035875906,2,0
1.8413,-5.0658,50.911356447555,0.2723680993605986,3,0
22.737,34.4435,45.521323149157254,0.2034088129760308,5,0
30.6145,32.7735,39.409103167923014,0.2012588454683646,2,0
5.7276,-13.888,48.790715774212615,0.27418515064593546,3,0
30.3227,6.4127,23.085825880396825,0.5711936330046035,3,0
23.8777,21.6568,35.89224210787061,0.31318989222196103,2,0
10.1728,-9.7207,43.429067090256495,0.3124684920994198,3,0
1.9546,34.2824,61.07471171376907,0.19018887139231586,4,0
14.3262,-30.0651,48.59165817761316,0.22747882876484007,2,0
36.17,0.2438,16.331819814092977,0.8108293544726122,2,0
42.698,-15.5251,18.360499285422495,0.44525818369046477,3,0
11.7333,-29.8199,50.50891272735932,0.22458243740451628,4,0
39.9085,-5.7643,13.848213846557977,0.8912155285053971,2,0
17.494,29.7026,45.909307147461945,0.23404623947255734,2,0
25.1355,-1.1638,27.38923676720474,0.5007420787664282,3,0
17.7751,-29.9938,45.885147035288014,0.23247548590233869,2,0
5.8613,-25.6079,53.206511632506036,0.23086417403389825,3,0
8.6842,-32.037,54.27885130177314,0.20894729769341566,2,0
44.4592,9.4187,12.384117826070613,0.8245825979556013,2,1
42.1373,-6.2247,12.088525194580185,0.9821476604636385,2,0
34.4743,32.8938,37.509038096570805,0.18402077900673663,3,0
36.0421,11.9008,20.309887076249343,0.5657808015993218,4,0
42.7835,7.6617,12.373844153697753,0.9188785833920623,2,1
1.4247,20.7603,55.13325970936237,0.23502227927193992,3,0
14.1268,24.1724,45.35203854293652,0.2618177128727796,3,0
42.6571,-11.7452,15.324242345055758,0.6391034475898977,2,0
14.4179,-4.8808,38.39360036581617,0.35850169343524124,5,0
2.2238,21.34,54.6176884025679,0.23577826044396524,2,0
7.5537,3.719,45.099898499774916,0.3074123954373431,2,0
38.5308,4.5357,14.687107377901205,0.8660057101619011,1,0
46.7931,10.4942,11.945582499401189,0.70751092146237,2,1
24.8081,-13.7646,30.92419018778018,0.40438435964692215,3,0
41.5282,8.5234,13.893478426945501,0.8187601506070952,2,1
31.8766,26.4564,33.544980675504945,0.26248686563486734,4,0
31.0662,-8.9559,23.22963467749762,0.5496866667520285,2,0
1.3918,-27.4288,58.003337633967234,0.2128596172904641,1,0
44.5373,-11.9535,14.362825402406031,0.6176600655702502,2,1
2.9246,8.3151,50.267894059429224,0.2734896337213658,2,0
45.4541,11.9788,13.89735069176856,0.6012779167779045,2,1
26.4127,-31.9872,41.27624238142324,0.2175500254111045,2,0
45.8554,10.5461,12.464787778779066,0.7199235761386409,2,0
1.9087,-11.5899,51.901882602657096,0.26203013019667765,3,0
